_id,time,time_Code,gps_On,gps_Latitude,gps_Longitude,gps_Speed,gps_Accuracy,gps_Altitude,gps_Bearing,gps_Last_Update_Time,network_On,network_Latitude,network_Longitude,network_Speed,network_Accuracy,network_Altitude,network_Bearing,network_Last_Update_Time,accellerometor_Raw_X,accellerometor_Raw_Y,accellerometor_Raw_Z,accellerometor_X_Gs,accellerometor_Y_Gs,accellerometor_Z_Gs,orrientation_Raw_X,orrientation_Raw_Y,orrientation_Raw_Z
181,2011/10/18 13:48:58,1318963738256,1,40.0764121161774,-88.2479229848832,19.8283500671387,5.0,204.5,7.0,1318963753000,1,40.0835923,-88.2407233,0.0,3090.0,0.0,0.0,1318963707637,-0.463091820478439,-0.245166257023811,10.5285291671753,0.0472542673957591,0.0250169650024297,1.07433971093625,339.78125,-178.65625,-2.515625
182,2011/10/18 13:48:59,1318963739251,1,40.0765924109146,-88.2478956598789,20.1410999298096,5.0,204.400024414062,7.0,1318963754000,1,40.0835923,-88.2407233,0.0,3090.0,0.0,0.0,1318963707637,-0.898942947387695,-0.0136203477159143,9.57510471343994,0.0917288721824179,0.00138983139958309,0.977051501371422,351.84375,-179.921875,-5.34375
183,2011/10/18 13:49:00,1318963740250,1,40.0767747592181,-88.2478679157794,20.3287525177002,5.0,204.299987792969,7.0,1318963755000,1,40.0835923,-88.2407233,0.0,3090.0,0.0,0.0,1318963707637,0.939804017543793,-0.0136203477159143,11.7543601989746,0.0958983691371217,0.00138983139958309,1.19942451009945,347.5,-179.953125,4.5625
184,2011/10/18 13:49:01,1318963741255,1,40.0769589096308,-88.2478395849466,20.5164012908936,5.0,204.200012207031,7.0,1318963756000,1,40.0835923,-88.2407233,0.0,3090.0,0.0,0.0,1318963707637,0.354129046201706,-0.708258092403412,10.6919727325439,0.0361356169593577,0.0722712339187155,1.09101762576979,136.390625,-176.21875,1.90625
185,2011/10/18 13:49:02,1318963742256,1,40.0771447364241,-88.2478105835617,20.7040500640869,5.0,204.099975585938,7.0,1318963757000,1,40.0835923,-88.2407233,0.0,3090.0,0.0,0.0,1318963707637,0.0953424349427223,0.0953424349427223,10.569390296936,0.00972881989211452,0.00972881989211452,1.07850921397306,11.359375,179.5,0.5
186,2011/10/18 13:49:03,1318963743256,1,40.077332155779,-88.2477809954435,20.8917007446289,5.0,204.0,7.0,1318963758000,1,40.0835923,-88.2407233,0.0,3090.0,0.0,0.0,1318963707637,-0.0136203477159143,0.898942947387695,9.64320659637451,0.00138983139958309,0.0917288721824179,0.98400067309944,211.375,174.671875,-0.078125
187,2011/10/18 13:49:04,1318963744262,1,40.0775207905099,-88.2477513235062,21.0167999267578,5.0,203.900024414063,7.0,1318963759000,1,40.0835923,-88.2407233,0.0,3090.0,0.0,0.0,1318963707637,0.476712167263031,0.817220866680145,10.4876680374146,0.0486440987003093,0.0833898843551169,1.07017020789944,48.6875,175.546875,2.609375
188,2011/10/18 13:49:05,1318963745261,1,40.0777106825262,-88.2477222383022,21.1419010162354,5.0,203.799987792969,7.0,1318963760000,1,40.0835923,-88.2407233,0.0,3090.0,0.0,0.0,1318963707637,0.967044711112976,0.0136203477159143,9.80665016174316,0.098678031746222,0.00138983139958309,1.00067858793298,303.65625,180.0,5.625
189,2011/10/18 13:49:06,1318963746262,1,40.0779014965519,-88.2476930692792,21.2044506072998,5.0,203.700012207031,7.0,1318963761000,1,40.0835923,-88.2407233,0.0,3090.0,0.0,0.0,1318963707637,1.02152609825134,-0.313268005847931,10.1607789993286,0.104237356964423,0.0319661230457072,1.03681418360496,301.09375,-178.234375,5.75
190,2011/10/18 13:49:07,1318963747262,1,40.0780932744965,-88.2476637326181,21.3295497894287,5.0,203.700012207031,7.0,1318963762000,1,40.0835923,-88.2407233,0.0,3090.0,0.0,0.0,1318963707637,1.28031265735626,-0.0953424349427223,9.28907680511475,0.130644148709823,0.00972881989211452,0.94786498011375,300.75,-179.40625,7.859375
191,2011/10/18 13:49:08,1318963748265,1,40.0782856810838,-88.2476341444999,21.3921012878418,5.0,203.700012207031,7.0,1318963763000,1,40.0835923,-88.2407233,0.0,3090.0,0.0,0.0,1318963707637,0.476712167263031,0.394990086555481,10.4468069076538,0.0486440987003093,0.0403051108730083,1.06600070486263,43.765625,177.84375,2.609375
192,2011/10/18 13:49:09,1318963749262,1,40.0784784229472,-88.2476043049246,21.4546508789063,5.0,203.599975585937,7.0,1318963764000,1,40.0835923,-88.2407233,0.0,3090.0,0.0,0.0,1318963707637,-0.272406965494156,0.122583128511906,9.64320659637451,0.0277966291320567,0.0125084825012149,0.98400067309944,310.03125,179.265625,-1.625
193,2011/10/18 13:49:10,1318963750364,1,40.0786710390821,-88.2475740462542,21.4546508789063,5.0,203.599975585937,7.0,1318963765000,1,40.0835923,-88.2407233,0.0,3090.0,0.0,0.0,1318963707637,-0.830841183662415,-0.122583128511906,8.77150440216064,0.0847797126186137,0.0125084825012149,0.895051469608229,20.78125,-179.21875,-5.40625
194,2011/10/18 13:49:11,1318963751370,1,40.0790546787903,-88.2475136965513,21.2670001983643,5.0,203.5,7.0,1318963767000,1,40.0835923,-88.2407233,0.0,3090.0,0.0,0.0,1318963707637,0.667397022247314,0.054481390863657,11.1686849594116,0.0681017369640117,0.00555932559833235,1.13966173055221,21.734375,179.71875,3.421875
195,2011/10/18 13:49:12,1318963752364,1,40.0790546787903,-88.2475136965513,21.2670001983643,5.0,203.5,7.0,1318963767000,1,40.0835923,-88.2407233,0.0,3090.0,0.0,0.0,1318963707637,-0.735498785972595,0.422230780124664,11.2912683486938,0.0750508965278158,0.0430847734821086,1.15217023966264,274.75,177.875,-3.71875
196,2011/10/18 13:49:13,1318963753367,1,40.0794334569946,-88.2474541850388,20.954252243042,5.0,203.400024414063,7.0,1318963769000,1,40.0835923,-88.2407233,0.0,3090.0,0.0,0.0,1318963707637,0.054481390863657,0.408610433340073,10.1471586227417,0.00555932559833235,0.0416949421775584,1.03542434925936,87.8125,177.703125,0.3125
197,2011/10/18 13:49:14,1318963754365,1,40.0796203315258,-88.2474238425493,20.7665996551514,5.0,203.299987792969,7.0,1318963770000,1,40.0835923,-88.2407233,0.0,3090.0,0.0,0.0,1318963707637,1.03514647483826,0.803600490093231,9.08477210998535,0.105627191310026,0.0820000500095134,0.927017562243403,34.828125,180.0,6.5
198,2011/10/18 13:49:15,1318963755369,1,40.0796203315258,-88.2474238425493,20.7665996551514,5.0,203.299987792969,7.0,1318963770000,1,40.0835923,-88.2407233,0.0,3090.0,0.0,0.0,1318963707637,0.299647659063339,0.476712167263031,10.2425012588501,0.0305762917411571,0.0486440987003093,1.04515318967858,18.515625,177.34375,1.671875
199,2011/10/18 13:49:16,1318963756373,1,40.07998959627,-88.2473640795797,20.4538497924805,5.0,203.200012207031,7.0,1318963772000,1,40.0835923,-88.2407233,0.0,3090.0,0.0,0.0,1318963707637,0.0817220881581306,0.204305216670036,10.8281764984131,0.00833898858756435,0.0208474710887792,1.10491596922583,5.5,178.90625,0.421875
200,2011/10/18 13:49:17,1318963757370,1,40.0801720703021,-88.2473381794989,20.2036533355713,5.0,203.0,6.0,1318963773000,1,40.0835923,-88.2407233,0.0,3090.0,0.0,0.0,1318963707637,-0.558434247970581,-0.204305216670036,9.41166019439697,0.0569830865276103,0.0208474710887792,0.960373489224181,3.5625,-178.765625,-3.390625
201,2011/10/18 13:49:18,1318963758370,1,40.0803536223248,-88.2473176438361,20.1410999298096,5.0,202.900024414063,4.0,1318963774000,1,40.0835923,-88.2407233,0.0,3090.0,0.0,0.0,1318963707637,0.776359796524048,-0.272406965494156,9.27545642852783,0.079220387400413,0.0277966291320567,0.946475145768146,341.078125,-178.328125,4.796875
202,2011/10/18 13:49:19,1318963759370,1,40.0803536223248,-88.2473176438361,20.1410999298096,5.0,202.900024414063,4.0,1318963774000,1,40.0835923,-88.2407233,0.0,3090.0,0.0,0.0,1318963707637,0.762739479541779,-0.313268005847931,10.5421495437622,0.0778305591369162,0.0319661230457072,1.07572954528186,340.53125,-178.296875,4.140625
203,2011/10/18 13:49:20,1318963760370,1,40.0807204982266,-88.247277662158,20.4538497924805,5.0,202.700012207031,6.0,1318963776000,1,40.0835923,-88.2407233,0.0,3090.0,0.0,0.0,1318963707637,-0.217925563454628,-0.354129046201706,9.57510471343994,0.0222373023933294,0.0361356169593577,0.977051501371422,26.671875,-177.875,-1.3125
204,2011/10/18 13:49:21,1318963761370,1,40.0809045229107,-88.2472531870008,20.5164012908936,5.0,202.599975585938,6.0,1318963777000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,0.422230780124664,0.354129046201706,9.84751129150391,0.0430847734821086,0.0361356169593577,1.00484809096979,346.640625,177.9375,2.46875
205,2011/10/18 13:49:22,1318963762374,1,40.0810883799568,-88.2472276221961,20.5164012908936,5.0,202.5,6.0,1318963778000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,0.490332514047623,0.108962781727314,10.2152605056763,0.0500339300048594,0.0111186511966647,1.04237352098737,24.8125,179.390625,2.734375
206,2011/10/18 13:49:23,1318963763371,1,40.0812716502696,-88.247200883925,20.391300201416,5.0,202.299987792969,7.0,1318963779000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,0.381369739770889,0.422230780124664,9.3435583114624,0.0389152795684581,0.0430847734821086,0.953424317496163,55.890625,177.421875,2.328125
207,2011/10/18 13:49:24,1318963764372,1,40.081453747116,-88.2471736427397,20.1410999298096,5.0,202.200012207031,7.0,1318963780000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,-0.313268005847931,0.476712167263031,10.5421495437622,0.0319661230457072,0.0486440987003093,1.07572954528186,264.359375,177.421875,-1.703125
208,2011/10/18 13:49:25,1318963765374,1,40.081453747116,-88.2471736427397,20.1410999298096,5.0,202.200012207031,7.0,1318963780000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,0.653776705265045,0.858081877231598,9.04391098022461,0.0667119087005148,0.0875593752277141,0.922848059206593,100.140625,174.59375,4.109375
209,2011/10/18 13:49:26,1318963766375,1,40.0818094750866,-88.2471181545407,19.5155982971191,5.0,201.700012207031,7.0,1318963782000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,-0.572054624557495,1.10324811935425,10.678352355957,0.0583729208732138,0.112576338709617,1.08962779142419,148.0625,174.109375,-3.046875
210,2011/10/18 13:49:27,1318963767374,1,40.0819832319394,-88.2470915839076,19.0777492523193,5.0,201.5,7.0,1318963783000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,-0.694637715816498,0.803600490093231,10.9916210174561,0.070881399573112,0.0820000500095134,1.12159398137307,147.21875,175.828125,-3.609375
211,2011/10/18 13:49:28,1318963768375,1,40.082151456736,-88.2470647618175,18.4522495269775,5.0,201.299987792969,7.0,1318963784000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,-0.23154591023922,1.321173787117,8.77150440216064,0.0236271336978796,0.134813651746633,0.895051469608229,91.3125,171.4375,-1.484375
212,2011/10/18 13:49:29,1318963769379,1,40.0823144428432,-88.2470386940986,17.9518489837646,5.0,201.099975585937,7.0,1318963785000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,0.313268005847931,0.626536011695862,9.94285392761231,0.0319661230457072,0.0639322460914145,1.01457693138901,97.46875,176.390625,1.796875
213,2011/10/18 13:49:30,1318963770377,1,40.0823144428432,-88.2470386940986,17.9518489837646,5.0,201.099975585937,7.0,1318963785000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,-0.0817220881581306,1.21221089363098,9.65682697296143,0.00833898858756435,0.123694989146019,0.985390507445043,136.59375,172.84375,-0.484375
214,2011/10/18 13:49:31,1318963771377,1,40.0826216395944,-88.2469887379557,16.3255500793457,5.0,200.700012207031,7.0,1318963787000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,0.912563323974609,1.57996034622192,9.94285392761231,0.0931187065280214,0.161220443492033,1.01457693138901,81.609375,171.015625,5.1875
215,2011/10/18 13:49:32,1318963772378,1,40.0827611982822,-88.2469651009887,15.0745506286621,5.0,200.5,8.0,1318963788000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,-0.435851126909256,1.37565517425537,10.256121635437,0.0444746047866588,0.140372976964834,1.04654302402418,135.421875,172.359375,-2.40625
216,2011/10/18 13:49:33,1318963773380,1,40.0828885193914,-88.2469433918595,13.6358995437622,5.0,200.400024414062,8.0,1318963789000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,0.190684869885445,1.53909933567047,10.2016401290894,0.019457639784229,0.157050952619436,1.04098368664177,128.28125,171.4375,1.0625
217,2011/10/18 13:49:34,1318963774379,1,40.0830031000078,-88.2469238620251,12.2597999572754,5.0,200.299987792969,7.0,1318963790000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,0.272406965494156,1.59358072280884,10.2288808822632,0.0277966291320567,0.162610277837637,1.04376335533298,118.296875,171.15625,1.515625
218,2011/10/18 13:49:35,1318963775383,1,40.0831041438505,-88.2469066791236,10.6960506439209,5.0,200.200012207031,8.0,1318963791000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,-1.03514647483826,2.28821849822998,10.1199188232422,0.105627191310026,0.233491683492855,1.03264477788186,156.09375,167.34375,-5.6875
219,2011/10/18 13:49:36,1318963776380,1,40.0831893878058,-88.2468911726028,8.9446496963501,5.0,200.299987792969,8.0,1318963792000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,-0.177064523100853,1.94770967960358,9.90199279785156,0.0180678084796789,0.198745885673834,1.0104074283522,141.09375,168.875,-1.03125
220,2011/10/18 13:49:37,1318963777381,1,40.0832583708689,-88.2468786835671,7.13070011138916,5.0,200.400024414062,7.0,1318963793000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,1.02152609825134,2.01581144332886,10.2152605056763,0.104237356964423,0.205695045237638,1.04237352098737,100.609375,168.875,5.609375
221,2011/10/18 13:49:38,1318963778381,1,40.0833110511303,-88.2468691281974,5.25419998168945,5.0,200.5,7.0,1318963794000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,0.258786618709564,2.12477421760559,10.2425012588501,0.0264067978275065,0.21681369567404,1.04515318967858,118.625,168.28125,1.421875
222,2011/10/18 13:49:39,1318963779384,1,40.0833475124091,-88.246862757951,3.37770009040833,5.0,200.700012207031,8.0,1318963795000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,0.14982382953167,1.78426551818848,10.1471586227417,0.0152881458705785,0.182067910019232,1.03542434925936,131.59375,170.015625,0.84375
223,2011/10/18 13:49:40,1318963780383,1,40.0833676708862,-88.2468583993614,1.8139500617981,5.0,200.900024414063,8.0,1318963796000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,-0.449471473693848,0.367749392986298,9.83389091491699,0.0458644360912089,0.0375254482639079,1.00345825662418,304.390625,177.875,-2.609375
224,2011/10/18 13:49:41,1318963781452,1,40.08337772917,-88.2468562200666,0.938250005245209,5.0,201.099975585937,8.0,1318963797000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,0.0272406954318285,0.190684869885445,10.2425012588501,0.00277966279916617,0.019457639784229,1.04515318967858,332.59375,-179.6875,1.234375
225,2011/10/18 13:49:42,1318963782419,1,40.0833835545927,-88.2468541245908,0.813149988651276,5.0,201.299987792969,10.0,1318963798000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,-0.217925563454628,0.217925563454628,10.2425012588501,0.0222373023933294,0.0222373023933294,1.04515318967858,280.53125,178.765625,-1.234375
226,2011/10/18 13:49:43,1318963783421,1,40.0833880808204,-88.246852112934,0.0,5.0,201.400024414063,10.0,1318963799000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,-0.803600490093231,0.0408610440790653,10.1199188232422,0.0820000500095134,0.00416949429378218,1.03264477788186,158.71875,179.78125,-4.65625
227,2011/10/18 13:49:44,1318963784426,1,40.0833880808204,-88.246852112934,0.0,5.0,201.400024414063,10.0,1318963800000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,-0.14982382953167,0.735498785972595,10.1743993759155,0.0152881458705785,0.0750508965278158,1.03820401795056,110.078125,175.859375,-0.84375
228,2011/10/18 13:49:45,1318963785423,1,40.0833880808204,-88.246852112934,0.0,5.0,201.400024414063,10.0,1318963801000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,1.02152609825134,-0.245166257023811,10.2288808822632,0.104237356964423,0.0250169650024297,1.04376335533298,272.71875,-178.625,5.6875
229,2011/10/18 13:49:46,1318963786427,1,40.0833880808204,-88.246852112934,0.0,5.0,201.400024414063,10.0,1318963802000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,-0.245166257023811,-0.286027312278748,10.2833623886108,0.0250169650024297,0.0291864604366069,1.04932269271539,90.859375,-178.40625,-1.375
230,2011/10/18 13:49:47,1318963787444,1,40.0833880808204,-88.246852112934,0.0,5.0,201.400024414063,10.0,1318963802000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,1.04876673221588,0.14982382953167,10.0790576934814,0.107017013491416,0.0152881458705785,1.02847527484505,323.390625,180.0,5.9375
231,2011/10/18 13:49:48,1318963788444,1,40.0833880808204,-88.246852112934,0.0,5.0,201.400024414063,10.0,1318963804000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,0.313268005847931,0.108962781727314,10.0518169403076,0.0319661230457072,0.0111186511966647,1.02569560615384,8.15625,179.390625,1.796875
232,2011/10/18 13:49:49,1318963789447,1,40.0833880808204,-88.246852112934,0.0,5.0,201.400024414063,10.0,1318963805000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,0.190684869885445,0.054481390863657,10.0109558105469,0.019457639784229,0.00555932559833235,1.02152610311703,353.796875,179.6875,1.09375
233,2011/10/18 13:49:50,1318963790450,1,40.0833880808204,-88.246852112934,0.0,5.0,201.400024414063,10.0,1318963806000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,-0.054481390863657,0.0272406954318285,10.1199188232422,0.00555932559833235,0.00277966279916617,1.03264477788186,304.5625,179.828125,-0.3125
234,2011/10/18 13:49:51,1318963791447,1,40.0833880808204,-88.246852112934,0.0,5.0,201.400024414063,10.0,1318963807000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,0.326888352632523,-0.0953424349427223,10.1743993759155,0.0333559543502574,0.00972881989211452,1.03820401795056,326.625,-179.46875,1.84375
235,2011/10/18 13:49:52,1318963792448,1,40.0833880808204,-88.246852112934,0.0,5.0,201.400024414063,10.0,1318963808000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,0.463091820478439,0.054481390863657,10.2288808822632,0.0472542673957591,0.00555932559833235,1.04376335533298,4.109375,179.6875,2.609375
236,2011/10/18 13:49:53,1318963793449,1,40.0833880808204,-88.246852112934,0.0,5.0,201.400024414063,10.0,1318963809000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,0.299647659063339,0.272406965494156,10.4059457778931,0.0305762917411571,0.0277966291320567,1.06183120182582,52.46875,178.484375,1.65625
237,2011/10/18 13:49:54,1318963794452,1,40.0833880808204,-88.246852112934,0.0,5.0,201.400024414063,10.0,1318963810000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,0.299647659063339,0.122583128511906,10.1335382461548,0.0305762917411571,0.0125084825012149,1.03403451491375,20.640625,179.296875,1.703125
238,2011/10/18 13:49:55,1318963795456,1,40.0833880808204,-88.246852112934,0.0,5.0,201.400024414063,10.0,1318963811000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,0.585674941539764,0.177064523100853,10.0790576934814,0.0597627491367106,0.0180678084796789,1.02847527484505,315.5625,178.984375,3.328125
239,2011/10/18 13:49:56,1318963796453,1,40.0833880808204,-88.246852112934,0.0,5.0,201.400024414063,10.0,1318963812000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,0.476712167263031,0.217925563454628,10.0926780700684,0.0486440987003093,0.0222373023933294,1.02986510919065,6.0625,178.765625,2.71875
240,2011/10/18 13:49:57,1318963797454,1,40.0833880808204,-88.246852112934,0.0,5.0,201.400024414063,10.0,1318963813000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,0.354129046201706,0.0272406954318285,10.0926780700684,0.0361356169593577,0.00277966279916617,1.02986510919065,341.6875,180.0,2.015625
241,2011/10/18 13:49:58,1318963798457,1,40.0833880808204,-88.246852112934,0.0,5.0,201.400024414063,10.0,1318963814000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,-0.122583128511906,0.0272406954318285,10.1880197525024,0.0125084825012149,0.00277966279916617,1.03959385229617,335.40625,179.859375,-0.703125
242,2011/10/18 13:49:59,1318963799456,1,40.0833880808204,-88.246852112934,0.0,5.0,201.400024414063,10.0,1318963815000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,0.299647659063339,0.572054624557495,9.94285392761231,0.0305762917411571,0.0583729208732138,1.01457693138901,70.359375,176.703125,1.734375
243,2011/10/18 13:50:00,1318963800457,1,40.0833880808204,-88.246852112934,0.0,5.0,201.400024414063,10.0,1318963816000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,-0.517573237419128,0.354129046201706,10.1607789993286,0.0528135956550131,0.0361356169593577,1.03681418360496,316.359375,178.015625,-2.90625
244,2011/10/18 13:50:01,1318963801456,1,40.0833880808204,-88.246852112934,0.0,5.0,201.400024414063,10.0,1318963817000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,0.408610433340073,0.0817220881581306,9.99733543395996,0.0416949421775584,0.00833898858756435,1.02013626877142,357.40625,180.0,2.34375
245,2011/10/18 13:50:02,1318963802456,1,40.0833880808204,-88.246852112934,0.0,5.0,201.400024414063,10.0,1318963818000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,0.122583128511906,0.054481390863657,10.2969827651978,0.0125084825012149,0.00555932559833235,1.050712527061,6.078125,179.6875,0.671875
246,2011/10/18 13:50:03,1318963803478,1,40.0833880808204,-88.246852112934,0.0,5.0,201.400024414063,10.0,1318963819000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,0.204305216670036,0.122583128511906,10.0109558105469,0.0208474710887792,0.0125084825012149,1.02152610311703,8.25,179.296875,1.171875
247,2011/10/18 13:50:04,1318963804474,1,40.0833880808204,-88.246852112934,0.0,5.0,201.400024414063,10.0,1318963820000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,0.326888352632523,0.0272406954318285,10.1607789993286,0.0333559543502574,0.00277966279916617,1.03681418360496,7.265625,179.859375,1.84375
248,2011/10/18 13:50:05,1318963805474,1,40.0833880808204,-88.246852112934,0.0,5.0,201.400024414063,10.0,1318963821000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,0.272406965494156,0.0408610440790653,10.0518169403076,0.0277966291320567,0.00416949429378218,1.02569560615384,345.59375,179.78125,1.53125
249,2011/10/18 13:50:06,1318963806477,1,40.0833880808204,-88.246852112934,0.0,5.0,201.400024414063,10.0,1318963822000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,0.14982382953167,0.0953424349427223,10.2425012588501,0.0152881458705785,0.00972881989211452,1.04515318967858,23.3125,179.46875,0.84375
250,2011/10/18 13:50:07,1318963807477,1,40.0833880808204,-88.246852112934,0.0,5.0,201.400024414063,10.0,1318963823000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,0.217925563454628,0.122583128511906,10.1880197525024,0.0222373023933294,0.0125084825012149,1.03959385229617,27.9375,179.296875,1.234375
251,2011/10/18 13:50:08,1318963808479,1,40.0833880808204,-88.246852112934,0.0,5.0,201.400024414063,10.0,1318963824000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,0.217925563454628,-0.054481390863657,9.39803981781006,0.0222373023933294,0.00555932559833235,0.958983654878577,324.421875,-179.65625,1.3125
252,2011/10/18 13:50:09,1318963809480,1,40.0833880808204,-88.246852112934,0.0,5.0,201.400024414063,10.0,1318963825000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,0.204305216670036,-0.0272406954318285,10.3106031417847,0.0208474710887792,0.00277966279916617,1.0521023614066,244.421875,-179.859375,1.140625
253,2011/10/18 13:50:10,1318963810480,1,40.0833880808204,-88.246852112934,0.0,5.0,201.400024414063,10.0,1318963826000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,0.0953424349427223,-2.64234757423401,10.6647319793701,0.00972881989211452,0.269627303493266,1.08823795707858,154.484375,-166.078125,0.5
254,2011/10/18 13:50:11,1318963811478,1,40.0834021205083,-88.2468502689153,2.37690019607544,5.0,201.700012207031,9.0,1318963827000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,0.0272406954318285,-2.54700493812561,10.6647319793701,0.00277966279916617,0.259898463074042,1.08823795707858,153.390625,-166.5625,0.140625
255,2011/10/18 13:50:12,1318963812482,1,40.0834306608886,-88.2468455750495,4.25339984893799,5.0,201.5,8.0,1318963828000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,-0.735498785972595,-1.86598765850067,10.7055931091309,0.0750508965278158,0.19040690392864,1.09240746011539,134.828125,-170.125,-3.859375
256,2011/10/18 13:50:13,1318963813479,1,40.0834763841704,-88.2468382827938,6.00480031967163,5.0,201.400024414063,7.0,1318963829000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,-0.694637715816498,-1.00790572166443,10.7328338623047,0.070881399573112,0.102847522618819,1.0951871288066,144.25,-174.65625,-3.6875
257,2011/10/18 13:50:14,1318963814478,1,40.0835332972929,-88.2468298170716,6.75540018081665,5.0,201.400024414063,7.0,1318963830000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,-0.640156328678131,-1.47099757194519,10.841796875,0.0653220743549113,0.150101793055632,1.10630580357143,126.921875,-172.28125,-3.359375
258,2011/10/18 13:50:15,1318963815481,1,40.0836006039754,-88.24682042934,8.25660037994385,5.0,201.299987792969,6.0,1318963831000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963761110,-0.476712167263031,-1.2258312702179,10.2152605056763,0.0486440987003093,0.125084823491622,1.04237352098737,111.21875,-173.15625,-2.65625
259,2011/10/18 13:50:16,1318963816482,1,40.0839910749346,-88.2467687968165,9.75779914855957,5.0,201.900024414063,6.0,1318963832000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963816180,0.898942947387695,-1.79788589477539,10.1062984466553,0.0917288721824179,0.183457744364836,1.03125494353625,163.046875,-169.96875,5.015625
260,2011/10/18 13:50:17,1318963817482,1,40.0840814318508,-88.2467589061707,10.8837003707886,5.0,202.599975585938,6.0,1318963833000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963816180,-0.14982382953167,0.435851126909256,10.5966300964355,0.0152881458705785,0.0444746047866588,1.08128878535057,137.578125,177.65625,-0.8125
261,2011/10/18 13:50:18,1318963818485,1,40.08417585399,-88.2467488478869,11.3215494155884,5.0,203.400024414063,6.0,1318963834000,1,40.092652,-88.239717,0.0,2648.0,0.0,0.0,1318963816180,1.53909933567047,-0.803600490093231,9.3435583114624,0.157050952619436,0.0820000500095134,0.953424317496163,334.234375,-175.15625,9.328125
